,tweet_id,retweet_count,favorite_count
194,854010172552949760,3290,16606
195,853760880890318849,6060,29328
196,853639147608842240,10598,35790
197,853299958564483072,3736,15947
198,852936405516943360,2105,0
199,852912242202992640,1925,9314
200,852672615818899456,2261,15344
201,852553447878664193,3690,16853
202,852311364735569921,10376,34101
203,852226086759018497,7137,20598
204,852189679701164033,1665,11815
205,851953902622658560,10133,0
206,851861385021730816,23,0
207,851591660324737024,3649,16714
208,851464819735769094,7446,25057
209,851224888060895234,6031,21358
210,850753642995093505,9786,32077
211,850380195714523136,2759,13505
212,850333567704068097,352,3547
213,850145622816686080,4042,16897
214,850019790995546112,5171,21176
215,849776966551130114,8030,31553
216,849668094696017920,5242,0
217,849412302885593088,3323,16442
218,849336543269576704,1993,11837
219,849051919805034497,9017,44053
220,848690551926992896,4570,26152
221,848324959059550208,4877,25692
222,848213670039564288,792,8482
223,848212111729840128,3257,16955
224,847978865427394560,3452,0
225,847971574464610304,456,0
226,847962785489326080,5410,24428
227,847842811428974592,1425,5694
228,847617282490613760,451,7291
229,847606175596138505,3604,19521
230,847251039262605312,4561,21267
231,847157206088847362,6219,20777
232,847116187444137987,3395,22290
233,846874817362120707,4174,20915
234,846514051647705089,12336,46509
235,846505985330044928,3291,14714
236,846153765933735936,9651,33035
237,846139713627017216,10500,32173
238,846042936437604353,3083,16659
239,845812042753855489,9316,30560
240,845677943972139009,5092,26175
241,845397057150107648,1927,7960
242,845306882940190720,5745,24330
243,845098359547420673,8170,0
244,844979544864018432,2754,14227
245,844973813909606400,3427,15782
246,844704788403113984,11042,40438
247,844580511645339650,3356,17206
248,844223788422217728,2346,14244
249,843981021012017153,3121,15807
250,843856843873095681,4940,22370
251,843604394117681152,2945,17656
252,843235543001513987,6465,22471
253,842846295480000512,3846,15918
254,842765311967449089,1360,7058
255,842535590457499648,3747,18939
256,842163532590374912,6206,25635
257,842115215311396866,3245,14667
258,841833993020538882,16431,0
259,841680585030541313,8300,26852
260,841439858740625411,3927,13233
261,841320156043304961,5815,20693
262,841314665196081154,5027,16582
263,841077006473256960,5689,23994
264,840761248237133825,1882,0
265,840728873075638272,17377,0
266,840698636975636481,2,188
267,840696689258311684,1050,12897
268,840632337062862849,1882,9413
269,840370681858686976,4886,17271
270,840268004936019968,6154,20229
271,839990271299457024,2469,14102
272,839549326359670784,8358,28903
273,839290600511926273,154,0
274,839239871831150596,7026,28588
275,838952994649550848,4269,20612
276,838921590096166913,2231,11739
277,838916489579200512,36,0
278,838831947270979586,11893,0
279,838561493054533637,1424,11474
280,838476387338051585,5184,23753
281,838201503651401729,10860,0
282,838150277551247360,354,1769
283,838085839343206401,0,149
284,838083903487373313,3394,18551
285,837820167694528512,8465,35962
286,837482249356513284,476,4035
287,837471256429613056,2469,13463
288,837366284874571778,5705,22237
289,837110210464448512,2579,16863
290,836989968035819520,2474,13396
291,836753516572119041,4977,20247
292,836677758902222849,2393,13279
293,836648853927522308,591,0
294,836397794269200385,29799,0
295,836380477523124226,3188,15502
296,836260088725786625,4627,22405
297,836001077879255040,4632,20141
298,835685285446955009,8810,0
299,835574547218894849,3908,18759
300,835536468978302976,1840,0
301,835309094223372289,22703,0
302,835297930240217089,3233,17306
303,835264098648616962,1840,8171
304,835246439529840640,78,2203
305,835172783151792128,6202,27562
306,835152434251116546,3256,23682
307,834931633769889797,1785,11425
308,834786237630337024,5918,22305
309,834574053763584002,2737,14449
310,834477809192075265,11542,0
311,834458053273591808,1810,10128
312,834209720923721728,5175,21751
313,834167344700198914,3929,16632
314,834089966724603904,2296,10604
315,834086379323871233,2398,13793
316,833863086058651648,2602,14148
317,833826103416520705,3721,16204
318,833732339549220864,234,0
319,833722901757046785,3471,21841
320,833479644947025920,2240,15690
321,833124694597443584,5242,21321
322,832998151111966721,2401,14040
323,832769181346996225,40,0
324,832757312314028032,3926,17773
325,832682457690300417,3177,12538
326,832645525019123713,563,3085
327,832636094638288896,3033,16762
328,832397543355072512,2408,12621
329,832369877331693569,3452,18136
330,832273440279240704,2525,11948
331,832215909146226688,6708,0
332,832215726631055365,10172,0
333,832088576586297345,2,70
334,832040443403784192,10544,0
335,832032802820481025,5037,18842
336,831939777352105988,6653,25382
337,831926988323639298,35,361
338,831911600680497154,7066,29245
339,831670449226514432,1966,11048
340,831650051525054464,2105,7596
341,831552930092285952,2487,9528
342,831322785565769729,1658,9722
343,831315979191906304,1211,6897
344,831309418084069378,2643,12406
345,831262627380748289,2227,12602
346,830956169170665475,1620,8442
347,830583320585068544,18281,70838
348,830173239259324417,6196,0
349,830097400375152640,3264,10395
350,829878982036299777,5450,0
351,829861396166877184,2127,12944
352,829501995190984704,11542,33633
353,829449946868879360,2205,11083
354,829374341691346946,10133,36675
355,829141528400556032,8060,25976
356,829011960981237760,17640,56160
357,828801551087042563,3699,0
358,828770345708580865,6390,27099
359,828708714936930305,12215,38831
360,828650029636317184,1467,10074
361,828409743546925057,1251,6668
362,828408677031882754,1396,8114
363,828381636999917570,2418,13395
364,828376505180889089,1155,7831
365,828372645993398273,3198,13283
366,828361771580813312,184,2325
367,828046555563323392,3113,12471
368,828011680017821696,2338,11000
369,827933404142436356,5690,21369
370,827653905312006145,3273,16373
371,827600520311402496,1032,7859
372,827324948884643840,3338,16850
373,827199976799354881,2443,11228
374,826958653328592898,5450,22893
375,826848821049180160,11139,38734
376,826615380357632002,4304,0
377,826598799820865537,277,5427
378,826598365270007810,2557,10701
379,826476773533745153,4573,19561
380,826240494070030336,2815,14099
381,826204788643753985,1016,5181
382,826115272272650244,3416,16651
383,825876512159186944,2038,11123
384,825829644528148480,2713,13548
385,825535076884762624,18753,55348
386,825147591692263424,4990,19465
387,825120256414846976,1400,0
388,824796380199809024,5997,0
389,824775126675836928,3843,15920
390,824663926340194305,1894,10711
391,824325613288833024,11329,12529
392,824297048279236611,4222,16019
393,824025158776213504,646,5079
394,823939628516474880,2959,11327
395,823719002937630720,12267,0
396,823699002998870016,2644,13386
397,823581115634085888,2888,13878
398,823333489516937216,29,741
399,823322678127919110,4387,16751
400,823269594223824897,10770,0
401,822975315408461824,3758,18401
402,822872901745569793,47953,140952
403,822859134160621569,2493,14076
404,822647212903690241,7019,0
405,822610361945911296,3239,15726
406,822489057087389700,7019,19343
407,822462944365645825,16042,30361
408,822244816520155136,10770,37321
409,822163064745328640,5259,0
410,821886076407029760,2562,12108
411,821813639212650496,3654,0
412,821765923262631936,1820,8982
413,821522889702862852,1935,8555
414,821421320206483457,6127,0
415,821407182352777218,4766,12562
416,821153421864615936,10,271
417,821149554670182400,2204,9312
418,821107785811234820,2330,10221
419,821044531881721856,2508,13511
420,820837357901512704,7334,0
421,820749716845686786,10859,33662
422,820690176645140481,3535,13022
423,820494788566847489,621,0
424,820446719150292993,2832,0
425,820314633777061888,621,3562
426,820078625395449857,6883,21158
427,820013781606658049,1301,0
428,819952236453363712,1301,5678
429,819924195358416896,5308,13736
430,819711362133872643,3439,14373
431,819588359383371776,2156,10209
432,819347104292290561,1324,7710
433,819238181065359361,443,2436
434,819227688460238848,7334,24662
435,819015337530290176,40224,0
436,819015331746349057,20730,0
437,819006400881917954,20730,48226
438,819004803107983360,40224,92280
439,818646164899774465,22876,0
440,818627210458333184,8161,23709
441,818614493328580609,2835,10541
442,818588835076603904,6737,0
443,818536468981415936,2719,11661
444,818307523543449600,8916,0
445,818259473185828864,2510,11788
446,818145370475810820,2850,13137
447,817908911860748288,866,5179
448,817827839487737858,29799,55448
449,817777686764523521,2934,11443
450,817536400337801217,3330,12621
451,817502432452313088,3717,0
452,817423860136083457,16431,36604
453,817415592588222464,1059,6008
454,817181837579653120,9335,0
455,817171292965273600,2208,9332
456,817120970343411712,2881,13017
457,817056546584727552,1817,9175
458,816829038950027264,5183,0
459,816816676327063552,2235,10696
460,816697700272001025,2430,10490
461,816450570814898180,8916,32724
462,816336735214911488,2148,9202
463,816091915477250048,2366,9560
464,816062466425819140,1144,0
465,815990720817401858,1144,5354
466,815966073409433600,9335,24023
467,815745968457060357,4550,0
468,815736392542261248,2501,10539
469,815639385530101762,1811,8803
470,815390420867969024,4185,11093
471,814986499976527872,1424,8174
472,814638523311648768,2976,12077
473,814578408554463233,6387,0
474,814530161257443328,2036,9282
475,814153002265309185,9555,30824
476,813944609378369540,3519,0
477,813910438903693312,2070,9955
478,813812741911748608,15415,38932
479,813800681631023104,1933,8945
480,813217897535406080,8028,20030
481,813202720496779264,1977,9842
482,813187593374461952,4804,21258
483,813172488309972993,2105,10003
484,813157409116065792,2442,8318
485,813142292504645637,2596,9027
486,813130366689148928,488,4788
487,813127251579564032,3442,12711
488,813112105746448384,3034,11074
489,813096984823349248,3970,11282
490,813081950185472002,3046,10585
491,813066809284972545,2144,8536
492,813051746834595840,8071,22479
493,812781120811126785,2102,8123
494,812747805718642688,7628,0
495,812709060537683968,1572,7111
496,812503143955202048,1348,6520
497,812466873996607488,2119,8571
498,812372279581671427,4035,14699
499,811985624773361665,1547,7791
500,811744202451197953,1775,8095
501,811647686436880384,819,5986
502,811627233043480576,3448,13727
503,811386762094317568,7047,22427
504,810984652412424192,1578,5718
505,810896069567610880,1969,9716
506,810657578271330305,2916,11766
507,810284430598270976,12581,38052
508,810254108431155201,3699,15766
509,809920764300447744,4304,16626
510,809808892968534016,5406,0
511,809448704142938112,1618,7438
512,809220051211603969,6196,21402
513,809084759137812480,3858,14191
514,808838249661788160,3354,10845
515,808733504066486276,2390,8495
516,808501579447930884,2867,12118
517,808344865868283904,22876,45646
518,808134635716833280,6566,0
519,808106460588765185,2421,9362
520,808001312164028416,3900,13509
521,807621403335917568,4060,15649
522,807106840509214720,61270,127552
523,807059379405148160,8083,0
524,807010152071229440,4217,14003
525,806629075125202948,38440,80716
526,806620845233815552,6091,0
527,806576416489959424,2120,5208
528,806542213899489280,2611,10978
529,806242860592926720,12905,0
530,806219024703037440,1319,6899
531,805958939288408065,5932,0
532,805932879469572096,2109,8879
533,805826884734976000,2018,7073
534,805823200554876929,8871,0
535,805520635690676224,1820,6162
536,805487436403003392,2797,9419
537,805207613751304193,1881,8386
538,804738756058218496,4248,14767
539,804475857670639616,2220,6606
540,804413760345620481,3555,0
541,804026241225523202,17899,47975
542,803773340896923648,3057,10800
543,803692223237865472,8196,0
544,803638050916102144,4565,11802
545,803380650405482500,2050,8332
546,803321560782307329,5870,0
547,803276597545603072,2728,10776
548,802952499103731712,2217,9708
549,802624713319034886,3232,0
550,802600418706604034,1626,7652
551,802572683846291456,2760,9610
552,802323869084381190,6446,17468
553,802265048156610565,1507,7101
554,802239329049477120,2876,9765
555,802185808107208704,294,0
556,801958328846974976,1885,8301
557,801854953262350336,259,1891
558,801538201127157760,2270,8824
559,801285448605831168,919,6519
560,801167903437357056,6566,26356
561,801127390143516673,4388,0
562,801115127852503040,2307,8698
563,800859414831898624,107,742
564,800855607700029440,1801,0
565,800751577355128832,3061,11294
566,800513324630806528,3323,14130
567,800459316964663297,2390,10180
568,800443802682937345,4767,0
569,800388270626521089,3103,11996
570,800188575492947969,4348,0
571,800141422401830912,2832,16458
572,800018252395122689,14550,30545
573,799774291445383169,5174,0
574,799757965289017345,2391,9049
575,799422933579902976,2113,8657
576,799308762079035393,6115,0
577,799297110730567681,3063,10669
578,799063482566066176,2725,8706
579,798933969379225600,4949,14166
580,798925684722855936,1589,7998
581,798705661114773508,7294,0
582,798701998996647937,8621,0
583,798697898615730177,7192,0
584,798694562394996736,5481,0
585,798686750113755136,2571,0
586,798682547630837760,5218,0
587,798673117451325440,6125,0
588,798665375516884993,4292,0
589,798644042770751489,2039,0
590,798628517273620480,2169,0
591,798585098161549313,6299,0
592,798576900688019456,6480,0
593,798340744599797760,3716,0
594,798209839306514432,2830,11173
595,797971864723324932,3470,12534
596,797545162159308800,5367,15611
597,797236660651966464,7331,21522
598,797165961484890113,29,248
599,796904159865868288,9821,0
600,796865951799083009,2102,8266
601,796759840936919040,3377,12783
602,796563435802726400,8068,0
603,796484825502875648,1949,8160
604,796387464403357696,4601,11849
605,796177847564038144,15815,0
606,796149749086875649,15815,34841
607,796125600683540480,1970,5316
608,796116448414461957,2678,9786
609,796080075804475393,2567,9100
610,796031486298386433,4071,11626
611,795464331001561088,26320,53620
612,795400264262053889,3168,10883
613,795076730285391872,5997,17480
614,794983741416415232,3723,0
615,794926597468000259,2555,11074
616,794355576146903043,11362,0
617,794332329137291264,2922,10306
618,794205286408003585,3656,9895
619,793962221541933056,5406,18123
620,793845145112371200,2073,9904
621,793614319594401792,3445,0
622,793601777308463104,1809,8583
623,793500921481273345,2628,11517
624,793286476301799424,10172,26501
625,793271401113350145,2617,9313
626,793256262322548741,9208,21519
627,793241302385262592,3619,11323
628,793226087023144960,3159,10596
629,793210959003287553,3108,9624
630,793195938047070209,6212,16433
631,793180763617361921,2196,7452
632,793165685325201412,3076,10126
633,793150605191548928,1884,6641
634,793135492858580992,2759,6968
635,793120401413079041,4324,13664
636,792913359805018113,4439,15436
637,792883833364439040,4720,12191
638,792773781206999040,1857,7906
639,792394556390137856,4734,14490
640,792050063153438720,1986,7731
641,791821351946420224,23217,0
642,791784077045166082,10644,0
643,791780927877898241,4198,0
644,791774931465953280,24509,48591
645,791672322847637504,3445,12656
646,791406955684368384,4550,14129
647,791312159183634433,2808,9458
648,791026214425268224,4543,0
649,790987426131050500,2361,10651
650,790946055508652032,5183,17883
651,790723298204217344,2557,0
652,790698755171364864,2104,8816
653,790581949425475584,7929,22245
654,790337589677002753,2062,8418
655,790277117346975746,3519,13492
656,790227638568808452,3942,0
657,789986466051088384,2557,9953
658,789960241177853952,4577,0
659,789903600034189313,4554,11183
660,789628658055020548,1970,8081
661,789599242079838210,2139,7286
662,789530877013393408,3723,12666
663,789314372632018944,2543,9258
664,789280767834746880,5459,0
665,789268448748703744,2843,9806
666,789137962068021249,3081,10437
667,788908386943430656,13659,29478
668,788765914992902144,11362,29509
669,788552643979468800,7944,0
670,788412144018661376,5851,16780
671,788178268662984705,2336,7789
672,788150585577050112,1437,6622
673,788070120937619456,3773,0
674,788039637453406209,1458,6605
675,787810552592695296,3363,9333
676,787717603741622272,3069,10984
677,787397959788929025,3126,11655
678,787322443945877504,1922,8378
679,787111942498508800,7395,0
680,786963064373534720,8810,28572
681,786729988674449408,2662,0
682,786709082849828864,6708,19538
683,786664955043049472,2828,11459
684,786595970293370880,3409,10109
685,786363235746385920,3862,11719
686,786286427768250368,3150,8569
687,786233965241827333,5259,16446
688,786051337297522688,169,1548
689,786036967502913536,7782,0
690,785927819176054784,3479,12207
691,785872687017132033,2012,7175
692,785639753186217984,2444,8391
693,785533386513321988,2210,9789
694,785515384317313025,1383,6544
695,785264754247995392,1800,7802
696,785170936622350336,5349,12999
697,784826020293709826,3555,10883
698,784517518371221505,2789,9636
699,784431430411685888,1410,6116
700,784183165795655680,8871,21596
701,784057939640352768,12267,32090
702,783839966405230592,11893,32258
703,783821107061198850,2158,7907
704,783695101801398276,3544,11218
705,783466772167098368,2480,9065
706,783391753726550016,6062,18105
707,783347506784731136,6160,0
708,783334639985389568,12905,31375
709,783085703974514689,2442,8732
710,782969140009107456,8083,25865
711,782747134529531904,1535,8014
712,782722598790725632,5932,18517
713,782598640137187329,2059,8337
714,782305867769217024,6127,17879
715,782021823840026624,6858,0
716,781955203444699136,3695,11916
717,781661882474196992,2977,11200
718,781655249211752448,1235,4291
719,781524693396357120,6091,22256
720,781308096455073793,2791,7640
721,781251288990355457,2308,9046
722,781163403222056960,2998,10466
723,780931614150983680,8068,23192
724,780858289093574656,2192,7712
725,780800785462489090,1428,5912
726,780601303617732608,3654,12947
727,780543529827336192,1905,6753
728,780496263422808064,4075,0
729,780459368902959104,1175,5666
730,780192070812196864,2455,9324
731,780092040432480260,2524,0
732,780074436359819264,5486,13125
733,779834332596887552,7782,20355
734,779377524342161408,3412,9440
735,779124354206535695,20206,0
736,779123168116150273,3988,12650
737,779056095788752897,4960,15852
738,778990705243029504,7980,21472
739,778774459159379968,10929,0
740,778764940568104960,403,917
741,778748913645780993,1463,7391
742,778650543019483137,1636,6189
743,778624900596654080,1113,4986
744,778408200802557953,4772,14617
745,778396591732486144,13430,0
746,778383385161035776,1209,6244
747,778286810187399168,3629,11127
748,778039087836069888,2888,9079
749,778027034220126208,1778,7016
750,777953400541634568,3862,0
751,777885040357281792,1803,6806
752,777684233540206592,3232,12020
753,777641927919427584,4659,0
754,777621514455814149,2732,9391
755,777189768882946048,4747,15316
756,776819012571455488,15067,0
757,776813020089548800,1325,5220
758,776477788987613185,3071,9467
759,776249906839351296,10030,0
760,776218204058357768,17498,32092
761,776201521193218049,2763,10266
762,776113305656188928,4767,12568
763,776088319444877312,166,1963
764,775898661951791106,17984,0
765,775842724423557120,2933,12534
766,775733305207554048,4388,14803
767,775729183532220416,4998,13810
768,775364825476165632,3256,7949
769,775350846108426240,4279,10857
770,775085132600442880,5174,16623
771,774757898236878852,1936,9133
772,774639387460112384,1904,7183
773,774314403806253056,6115,23263
774,773985732834758656,4244,11479
775,773922284943896577,1893,6833
776,773704687002451968,1787,7058
777,773670353721753600,1418,5682
778,773547596996571136,6737,23575
779,773336787167145985,5566,0
780,773308824254029826,8170,24808
781,773247561583001600,3506,10064
782,773191612633579521,4493,10664
783,772877495989305348,4229,9157
784,772826264096874500,2542,8524
785,772615324260794368,3687,0
786,772581559778025472,1845,6913
787,772193107915964416,1510,6413
788,772152991789019136,1223,4036
789,772117678702071809,802,4007
790,772114945936949249,516,2893
791,772102971039580160,1011,4278
792,771908950375665664,2070,7019
793,771770456517009408,3716,12805
794,771500966810099713,2864,8837
795,771380798096281600,5566,11236
796,771171053431250945,8257,0
797,771136648247640064,3197,9810
798,771102124360998913,1563,6648
799,771014301343748096,1805,7334
800,771004394259247104,240,0
801,770787852854652928,1332,5292
802,770772759874076672,1540,5542
803,770655142660169732,1897,7813
804,770414278348247044,2250,6715
805,770293558247038976,1625,6659
806,770093767776997377,3313,0
807,770069151037685760,2512,8089
808,769940425801170949,10544,33569
809,769695466921623552,1809,6814
810,769335591808995329,8379,0
811,769212283578875904,1870,5752
812,768970937022709760,7135,15370
813,768909767477751808,2950,0
814,768855141948723200,968,4471
815,768609597686943744,1323,4391
816,768596291618299904,1389,5355
817,768554158521745409,6349,0
818,768473857036525572,3731,14545
819,768193404517830656,3862,11631
820,767884188863397888,1533,5073
821,767754930266464257,5870,17101
822,767500508068192258,2542,7981
823,767191397493538821,4153,13089
824,767122157629476866,3109,10802
825,766864461642756096,6167,0
826,766793450729734144,1479,5414
827,766714921925144576,422,2779
828,766693177336135680,862,4303
829,766423258543644672,1741,6419
830,766313316352462849,2048,7229
831,766078092750233600,2830,0
832,766069199026450432,942,4565
833,766008592277377025,537,3988
834,765719909049503744,2344,7722
835,765669560888528897,1326,5542
836,765395769549590528,3692,28125
837,765371061932261376,2350,7559
838,765222098633691136,3687,12376
839,764857477905154048,1926,6850
840,764259802650378240,1652,6450
841,763956972077010945,59,788
842,763837565564780549,4543,13440
843,763183847194451968,1605,5755
844,763167063695355904,3285,0
845,763103485927849985,2482,7835
846,762699858130116608,3942,12963
847,762471784394268675,7048,12011
848,762464539388485633,4577,10996
849,762316489655476224,1228,5125
850,762035686371364864,16969,34079
851,761976711479193600,2197,5749
852,761750502866649088,4288,0
853,761745352076779520,937,4530
854,761672994376806400,31569,52731
855,761599872357261312,1279,4392
856,761371037149827077,19517,0
857,761334018830917632,1577,5543
858,761292947749015552,1193,4746
859,761227390836215808,1692,5656
860,761004547850530816,3773,12034
861,760893934457552897,1058,4066
862,760656994973933572,2095,7031
863,760641137271070720,1405,5269
864,760539183865880579,3944,8055
865,760521673607086080,1519,4496
866,760290219849637889,12478,28513
867,760252756032651264,939,4191
868,760190180481531904,1966,6064
869,760153949710192640,34,0
870,759943073749200896,2271,6309
871,759923798737051648,6167,15616
872,759846353224826880,2152,7152
873,759793422261743616,2065,6335
874,759566828574212096,22954,0
875,759557299618865152,1272,5008
876,759447681597108224,2662,9015
877,759446261539934208,528,1776
878,759197388317847553,2115,6443
879,759159934323924993,1265,0
880,759099523532779520,4533,15467
881,759047813560868866,2190,6927
882,758854675097526272,970,3774
883,758828659922702336,4163,11875
884,758740312047005698,1742,6083
885,758474966123810816,1077,4064
886,758467244762497024,2419,5102
887,758405701903519748,2092,5528
888,758355060040593408,1180,3656
889,758099635764359168,10929,20410
890,758041019896193024,406,2875
891,757741869644341248,3534,7317
892,757729163776290825,8795,0
893,757725642876129280,1320,4827
894,757611664640446465,1213,4847
895,757597904299253760,317,0
896,757596066325864448,1147,4617
897,757400162377592832,7414,16097
898,757393109802180609,1896,6200
899,757354760399941633,1546,4798
900,756998049151549440,2155,6656
901,756939218950160384,2179,7063
902,756651752796094464,1428,5386
903,756526248105566208,3922,11051
904,756303284449767430,1176,4198
905,756288534030475264,18967,45409
906,756275833623502848,1653,6836
907,755955933503782912,3134,7795
908,755206590534418437,5835,17483
909,755110668769038337,12014,22549
910,754874841593970688,8693,0
911,754856583969079297,2740,7302
912,754747087846248448,568,2739
913,754482103782404096,2115,5643
914,754449512966619136,797,3978
915,754120377874386944,2536,8316
916,753655901052166144,2360,6209
917,753420520834629632,3866,8403
918,753398408988139520,2081,6146
919,753375668877008896,2524,8101
920,753298634498793472,6252,0
921,753294487569522689,1127,3608
922,753039830821511168,22703,39372
923,753026973505581056,1055,4128
924,752932432744185856,7395,13387
925,752917284578922496,1707,7312
926,752701944171524096,3129,0
927,752682090207055872,1741,6354
928,752660715232722944,1711,4674
929,752568224206688256,2472,5871
930,752519690950500352,3734,7828
931,752334515931054080,1191,4049
932,752309394570878976,18079,0
933,752173152931807232,2001,6310
934,751950017322246144,1009,3264
935,751937170840121344,1459,5531
936,751830394383790080,2121,6148
937,751793661361422336,3154,6213
938,751598357617971201,3294,8376
939,751583847268179968,1208,4672
940,751538714308972544,1374,5340
941,751456908746354688,1080,3394
942,751251247299190784,6350,13243
943,751205363882532864,1981,6689
944,751132876104687617,1411,5390
945,750868782890057730,1501,5061
946,750719632563142656,5459,13996
947,750506206503038976,1244,4708
948,750429297815552001,4659,13963
949,750383411068534784,1228,4819
950,750381685133418496,32,732
951,750147208377409536,1046,3278
952,750132105863102464,1375,3850
953,750117059602808832,1406,4590
954,750101899009982464,911,3222
955,750086836815486976,591,2304
956,750071704093859840,3613,8336
957,750056684286914561,970,3324
958,750041628174217216,670,3364
959,750026558547456000,855,2875
960,750011400160841729,984,3438
961,749996283729883136,875,3213
962,749981277374128128,2645,5413
963,749774190421639168,1418,4921
964,749417653287129088,1804,6454
965,749403093750648834,590,2783
966,749395845976588288,3746,9110
967,749317047558017024,2394,5807
968,749075273010798592,2234,6096
969,749064354620928000,1630,5068
970,749036806121881602,843,3281
971,748977405889503236,3669,11333
972,748932637671223296,2444,6190
973,748705597323898880,1023,2927
974,748699167502000129,1726,5008
975,748692773788876800,1436,4482
976,748575535303884801,2153,6412
977,748568946752774144,726,2304
978,748346686624440324,1338,5523
979,748337862848962560,4451,8136
980,748324050481647620,827,3914
981,748307329658011649,772,3876
982,748220828303695873,8398,14937
983,747963614829678593,2313,6110
984,747933425676525569,2756,6998
985,747885874273214464,1063,3120
986,747844099428986880,810,2962
987,747816857231626240,1253,5125
988,747651430853525504,170,1458
989,747648653817413632,6303,13616
990,747600769478692864,591,2453
991,747594051852075008,1134,3903
992,747512671126323200,1709,5861
993,747461612269887489,1112,4082
994,747439450712596480,2074,5725
995,747242308580548608,3103,0
996,747219827526344708,1705,5571
997,747204161125646336,992,3574
998,747103485104099331,4304,10109
999,746906459439529985,318,3048
1000,746872823977771008,2314,6327
1001,746818907684614144,1857,5593
1002,746790600704425984,1712,5153
1003,746757706116112384,4198,10100
1004,746726898085036033,1928,6373
1005,746542875601690625,2008,5318
1006,746521445350707200,1058,0
1007,746507379341139972,1165,4884
1008,746369468511756288,1770,6507
1009,746131877086527488,2369,7286
1010,746056683365994496,875,3748
1011,745789745784041472,1147,4250
1012,745712589599014916,2497,7375
1013,745433870967832576,2729,7487
1014,745422732645535745,2614,9047
1015,745314880350101504,2981,7562
1016,745074613265149952,3797,8265
1017,745057283344719872,2447,7633
1018,744995568523612160,671,3138
1019,744971049620602880,2898,8314
1020,744709971296780288,1674,5897
1021,744334592493166593,2296,7137
1022,744234799360020481,84046,164875
1023,744223424764059648,401,1788
1024,743980027717509120,1168,4378
1025,743895849529389061,1028,3835
1026,743835915802583040,2244,0
1027,743609206067040256,1480,4725
1028,743595368194129920,7055,19464
1029,743545585370791937,1002,3715
1030,743510151680958465,3965,8329
1031,743253157753532416,1307,4464
1032,743222593470234624,2046,6531
1033,743210557239623680,1463,4038
1034,742534281772302336,3817,7423
1035,742528092657332225,2138,4675
1036,742465774154047488,4172,7653
1037,742423170473463808,4075,10365
1038,742385895052087300,2138,7160
1039,742161199639494656,1472,4572
1040,742150209887731712,1672,5409
1041,741793263812808706,1619,4801
1042,741743634094141440,2969,8612
1043,741438259667034112,896,3870
1044,741303864243200000,3477,9241
1045,741099773336379392,5950,10578
1046,741067306818797568,3313,9949
1047,740995100998766593,2969,6733
1048,740711788199743490,1002,3588
1049,740699697422163968,841,2983
1050,740676976021798912,7294,19112
1051,740373189193256964,14271,36607
1052,740365076218183684,469,2611
1053,740359016048689152,916,3473
1054,740214038584557568,2109,7038
1055,739979191639244800,6349,21015
1056,739932936087216128,1155,4268
1057,739844404073074688,915,3989
1058,739623569819336705,1455,4009
1059,739606147276148736,1776,5669
1060,739544079319588864,22954,41750
1061,739485634323156992,3158,7571
1062,739238157791694849,62275,121883
1063,738891149612572673,6,113
1064,738885046782832640,1223,3967
1065,738883359779196928,870,3514
1066,738537504001953792,1672,5363
1067,738402415918125056,907,3429
1068,738184450748633089,1296,4529
1069,738166403467907072,3649,9259
1070,738156290900254721,700,2663
1071,737826014890496000,1887,5543
1072,737800304142471168,3712,10501
1073,737678689543020544,1431,5304
1074,737445876994609152,4783,10822
1075,737322739594330112,870,3795
1076,737310737551491075,7941,15435
1077,736736130620620800,1861,4540
1078,736392552031657984,7944,18667
1079,736365877722001409,1345,4193
1080,736225175608430592,2965,8545
1081,736010884653420544,3188,8305
1082,735991953473572864,1229,3780
1083,735648611367784448,1176,4216
1084,735635087207878657,2521,6491
1085,735274964362878976,5439,13657
1086,735256018284875776,950,3508
1087,735137028879360001,1038,3290
1088,734912297295085568,551,2874
1089,734787690684657664,6747,13197
1090,734776360183431168,583,2636
1091,734559631394082816,423,1571
1092,733828123016450049,831,3782
1093,733822306246479872,1078,3853
1094,733482008106668032,1016,3304
1095,733460102733135873,1367,4424
1096,733109485275860992,17984,51668
1097,732732193018155009,575,2566
1098,732726085725589504,948,3708
1099,732585889486888962,822,3866
1100,732375214819057664,2699,8495
1101,732005617171337216,5841,15691
1102,731285275100512256,1052,3661
1103,731156023742988288,1359,4027
1104,730924654643314689,2116,6440
1105,730573383004487680,2304,5163
1106,730427201120833536,1112,3634
1107,730211855403241472,1130,4015
1108,730196704625098752,2049,5127
1109,729854734790754305,1204,4237
1110,729838605770891264,410,1793
1111,729823566028484608,1323,4183
1112,729463711119904772,2466,6090
1113,729113531270991872,350,1979
1114,728986383096946689,879,3320
1115,728760639972315136,1820,4902
1116,728751179681943552,725,2913
1117,728653952833728512,1110,3474
1118,728409960103686147,2145,5151
1119,728387165835677696,1023,3848
1120,728046963732717569,1256,4521
1121,728035342121635841,1782,4770
1122,728015554473250816,1166,4300
1123,727685679342333952,683,3077
1124,727644517743104000,1866,6187
1125,727524757080539137,1304,4686
1126,727314416056803329,802,3486
1127,727286334147182592,871,3192
1128,727175381690781696,1468,4059
1129,727155742655025152,1412,3811
1130,726935089318363137,2619,7221
1131,726887082820554753,1606,4019
1132,726828223124897792,1076,3726
1133,726224900189511680,1228,4625
